date,valid_pixels,mean_inundation,median_inundation,max_inundation,pixels_ge_025_pct,pixels_ge_050_pct,pixels_ge_075_pct
2002-06-06,54707,0.414421021938324,0.3400755822658539,0.9957526922225952,61.37057414956038,35.35196592757782,21.222147074414607
2002-06-14,54707,0.5210058093070984,0.5150071382522583,0.9998786449432373,77.84744182645731,51.58389237209132,28.83177655510264
2002-06-22,54707,0.48645201325416565,0.4449504017829895,0.9971416592597961,67.91087063812675,46.21346445610251,30.12594366351655
2002-06-30,54707,0.47690632939338684,0.4572905898094177,0.9945476055145264,69.14837223755643,46.370665545542614,27.554060723490597
2002-07-08,54707,0.4622058570384979,0.4391706883907318,0.9955475330352783,67.78108834335642,44.62683020454421,25.005940738845123
2002-07-16,54707,0.48422858119010925,0.4663648009300232,0.9964339733123779,68.80289542471712,47.16398267132177,28.30350777779809
2002-07-24,54707,0.5244519710540771,0.5345045328140259,0.9957765936851501,76.8567093790557,53.69696748130952,29.69272670773393
2002-08-01,54707,0.5215421319007874,0.534308671951294,0.9945148229598999,76.12371360155008,53.43740289176888,30.021752243771367
2002-08-09,54707,0.5214414596557617,0.5139737129211426,0.9958043694496155,72.03100151717331,51.08487030910121,34.10715264956953
2002-08-17,54707,0.4890223443508148,0.4707595705986023,0.9920552372932434,71.2011259985011,47.4473102162429,28.800701921143546
2002-08-25,54707,0.4813914895057678,0.43727827072143555,0.9943709969520569,70.17200723856179,44.582960133072554,28.694682581753707
2002-09-02,54707,0.4572960436344147,0.3899655342102051,0.9953494668006897,66.80863509240133,40.053375253623855,26.09355292741331
2002-09-10,54707,0.4001917243003845,0.2949472665786743,0.9929977655410767,56.02025334966275,33.03233589851391,22.74480413841008
2002-09-18,54707,0.35928860306739807,0.20886705815792084,0.9920479655265808,45.26660208017256,30.294112270824574,21.87288646791087
2002-09-26,54707,0.345930814743042,0.20803087949752808,0.9944911003112793,44.292320909572815,27.989105598917874,19.494763010218072
2002-10-04,54707,0.33831921219825745,0.17051635682582855,0.9927001595497131,41.38592867457547,28.48812766190798,20.328294368179574
2002-10-12,54707,0.328205943107605,0.1372145265340805,0.9953163862228394,39.73714515509898,28.5411373316029,20.783446359698026
2002-10-20,54707,0.2957124412059784,0.12748457491397858,0.9917044639587402,37.210960206189334,25.058950408540042,16.462244319739703
